Date,Day,System_ID,Crop_ID,ETO_Ref_mm,ETC_Prime_mm,Transpiration_mm,Water_Total_L,Tank_Volume_L,Temp_C,Solar_Rad_MJ,VPD_kPa,WUE_kg_m3,N-NO3_mg_L,P-PO4_mg_L,K_mg_L,Ca_mg_L,Mg_mg_L
2024-05-13,33,HYD1,LETT,2.938710887394315,2.248113828856651,1.5437048291482336,15.437048291482336,3.239182364038535e-07,24.435118819299205,18.899743119166715,0.8600885536969538,2.82,376353535.35135925,80647193.28957698,376353635.35135925,322588723.1583079,107529574.38610263
2024-05-14,34,HYD1,LETT,4.390830916068698,3.3589856507925537,2.306503480210887,23.06503480210887,3.239182364038535e-08,24.801767229133514,28.157784477954074,0.877666784154624,2.83,5360797924.998614,1148742419.6425602,5360798024.998614,4594969628.570241,1531656542.8567472
2024-05-15,35,HYD1,LETT,4.13768624781468,3.1653299795782304,2.1735265859770516,21.735265859770514,3.2391823640385354e-09,23.988321389295276,20.238132001178503,1.1220098643006602,2.84,52331559036.67018,11213905515.000753,52331559136.67018,44855622010.00301,14951874003.334337
2024-05-16,36,HYD1,LETT,3.2099570390858294,2.4556171349006597,1.6861904326317863,16.861904326317863,3.2391823640385356e-10,25.848280841452766,23.292952988327716,0.7475665091229367,2.85,416723918030.20306,89297982442.18637,416723918130.20306,357191929718.7455,119063976572.91516
2024-05-17,37,HYD1,LETT,4.513098710808458,3.4525205137684702,2.370730752787683,23.70730752787683,3.239182364038536e-11,26.309007294369657,21.477445455982508,0.9537781505525293,2.86,5539965960143.382,1187135562895.0103,5539965960243.382,4748542251530.041,1582847417176.6802
2024-05-18,38,HYD1,LETT,3.5253495165554467,2.696892380164917,1.8518661010465762,18.518661010465763,3.239182364038536e-12,24.907012631441667,21.45252493299096,0.829660083403208,2.87,45559517965742.7,9762753849809.15,45559517965842.7,39051015399186.6,13017005133062.2
2024-05-19,39,HYD1,LETT,5.453344648835801,4.171808656359388,2.8646419440334463,28.646419440334462,3.239182364038536e-13,28.08247120389941,22.471320608947906,1.3197064034838957,2.88,664619865751569.4,142418542661057.72,664619865751669.4,569674170644180.9,189891390214726.94
2024-05-20,40,HYD1,LETT,4.141748019243156,3.1684372347210146,2.17566023450843,21.756602345084303,3.239182364038536e-14,25.069924641887678,23.374236388281957,0.8598926490459782,2.89,5366306874991481.0,1149922901783896.0,5366306874991581.0,4599691607135534.0,1533230535711844.8
2024-05-21,41,HYD1,LETT,6.18314535656716,4.730106197773877,3.248006255804729,32.480062558047294,3.2391823640385366e-15,26.289672042643804,24.48995438019916,1.2729210722936841,2.9,7.555699463326374e+16,1.6190784564270808e+16,7.555699463326384e+16,6.476313825708318e+16,2.158771275236106e+16
2024-05-22,42,HYD1,LETT,2.98752625265355,2.2854575832799657,1.5693475405189097,15.693475405189098,3.239182364038537e-16,23.954785270800613,22.176580646526926,0.7285350648594093,2.91,4.146991468502197e+17,8.886410289647565e+16,4.146991468502198e+17,3.554564115859026e+17,1.1848547052863419e+17
2024-05-23,43,HYD1,LETT,4.305446177409927,3.293666325718594,2.2616508769934343,22.61650876993434,3.2391823640385367e-17,24.494197842747834,20.70414964087325,0.9956452453539755,2.92,5.302215303617518e+18,1.1361889936323251e+18,5.302215303617518e+18,4.5447559745293005e+18,1.5149186581764334e+18
2024-05-24,44,HYD1,LETT,4.372587247074919,3.3450292440123133,2.296920080888455,22.96920080888455,3.239182364038537e-18,24.888408716353588,22.57379931045436,0.9920964973704076,2.93,5.493955818595207e+19,1.17727624684183e+19,5.493955818595207e+19,4.70910498736732e+19,1.5697016624557734e+19
2024-05-25,45,HYD1,LETT,3.9877125531613506,3.050600103168433,2.0947454041756575,20.947454041756576,3.239182364038537e-19,26.79164415799379,25.255970419924108,0.9068246892359411,2.94,5.076222472503567e+20,1.0877619583936215e+20,5.076222472503567e+20,4.351047833574486e+20,1.4503492778581621e+20
